Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,HOME,OPP,OPP_ID
1610612742,0028000010,1980-10-11,DAL vs. SAN,W,,,,240,41,,,2,,,19,25,0.76,,,0,,,,,32.0,103,1,SAN,0
1610612742,0028000024,1980-10-14,DAL vs. SEA,L,,,,240,32,,,0,,,19,26,0.731,,,0,,,,,17.0,83,1,SEA,0
1610612742,0028000029,1980-10-15,DAL @ DEN,L,,,,240,36,,,1,,,25,42,0.595,,,0,,,,,35.0,98,0,DEN,1610612743
1610612742,0028000041,1980-10-17,DAL vs. KCK,L,,,,240,37,,,0,,,17,24,0.708,,,0,,,,,20.0,91,1,KCK,0
1610612742,0028000047,1980-10-18,DAL @ SAN,L,,,,240,41,,,0,,,14,18,0.778,,,0,,,,,20.0,96,0,SAN,0
1610612742,0028000059,1980-10-21,DAL @ PHX,L,,,,240,39,,,4,,,17,24,0.708,,,0,,,,,35.0,99,0,PHX,1610612756
1610612742,0028000070,1980-10-22,DAL @ SEA,W,,,,240,41,,,0,,,25,31,0.806,,,0,,,,,24.0,107,0,SEA,0
1610612742,0028000076,1980-10-24,DAL @ POR,L,,,,240,36,,,0,,,33,38,0.868,,,0,,,,,24.0,105,0,POR,1610612757
1610612742,0028000085,1980-10-25,DAL @ GOS,L,,,,240,32,,,0,,,15,26,0.577,,,0,,,,,26.0,79,0,GOS,0
1610612742,0028000100,1980-10-28,DAL vs. UTH,L,,,,240,37,,,1,,,21,23,0.913,,,0,,,,,14.0,96,1,UTH,0
1610612742,0028000106,1980-10-29,DAL @ HOU,L,,,,240,38,,,1,,,26,38,0.684,,,0,,,,,22.0,103,0,HOU,1610612745
1610612742,0028000119,1980-10-31,DAL @ UTH,L,,,,240,41,,,1,,,39,44,0.886,,,0,,,,,40.0,122,0,UTH,0
1610612742,0028000137,1980-11-04,DAL vs. SDC,L,,,,240,41,,,0,,,20,26,0.769,,,0,,,,,22.0,102,1,SDC,0
1610612742,0028000148,1980-11-06,DAL @ WAS,L,,,,240,43,,,0,,,9,11,0.818,,,0,,,,,21.0,95,0,WAS,1610612764
1610612742,0028000156,1980-11-07,DAL vs. LAL,L,,,,240,43,,,1,,,15,24,0.625,,,0,,,,,23.0,102,1,LAL,1610612747
1610612742,0028000158,1980-11-08,DAL @ DET,L,,,,240,22,,,1,,,28,36,0.778,,,0,,,,,25.0,73,0,DET,1610612765
1610612742,0028000170,1980-11-11,DAL vs. HOU,L,,,,240,40,,,0,,,14,25,0.56,,,0,,,,,20.0,94,1,HOU,1610612745
1610612742,0028000193,1980-11-14,DAL vs. POR,W,,,,240,48,,,0,,,17,25,0.68,,,0,,,,,29.0,113,1,POR,1610612757
