Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,HOME,OPP,OPP_ID
1610612737,0024900003,1949-10-29,TCB vs. DN,W,,,,0,32.0,,,,,,29.0,44.0,0.659,,,0,,,,,31.0,93,1,DN,0
1610612737,0024900007,1949-11-01,TCB @ BOM,L,,,,0,18.0,,,,,,15.0,27.0,0.556,,,0,,,,,,51,0,BOM,0
1610612737,0024900011,1949-11-03,TCB @ AND,L,,,,0,30.0,,,,,,27.0,39.0,0.692,,,0,,,,,,87,0,AND,0
1610612737,0024900018,1949-11-05,TCB vs. NYK,L,,,,0,21.0,,,,,,30.0,35.0,0.857,,,0,,,,,,72,1,NYK,1610612752
1610612737,0024900030,1949-11-09,TCB @ AND,L,,,,0,35.0,,,,,,29.0,39.0,0.744,,,0,,,,,,99,0,AND,0
1610612737,0024900043,1949-11-12,TCB vs. WAT,W,,,,0,34.0,,,,,,31.0,49.0,0.633,,,0,,,,,,99,1,WAT,0
1610612737,0024900056,1949-11-15,TCB @ ROC,L,,,,0,36.0,,,,,,9.0,22.0,0.409,,,0,,,,,,81,0,ROC,0
1610612737,0024900067,1949-11-17,TCB @ SYR,L,,,,0,22.0,,,,,,32.0,41.0,0.78,,,0,,,,,,76,0,SYR,0
1610612737,0024900073,1949-11-19,TCB vs. FTW,L,,,,0,30.0,,,,,,25.0,34.0,0.735,,,0,,,,,,85,1,FTW,0
1610612737,0024900085,1949-11-20,TCB @ WAT,L,,,,0,23.0,,,,,,16.0,26.0,0.615,,,0,,,,,,62,0,WAT,0
1610612737,0024900090,1949-11-22,TCB vs. BOS,W,,,,0,28.0,,,,,,24.0,32.0,0.75,,,0,,,,,,80,1,BOS,1610612738
1610612737,0024900096,1949-11-24,TCB @ SHE,L,,,,0,42.0,,,,,,29.0,,,,,0,,,,,,113,0,SHE,0
1610612737,0024900108,1949-11-27,TCB vs. INO,W,,,,0,39.0,,,,,,26.0,41.0,0.634,,,0,,,,,,104,1,INO,0
1610612737,0024900115,1949-11-29,TCB @ INO,L,,,,0,30.0,,,,,,16.0,31.0,0.516,,,0,,,,,,76,0,INO,0
1610612737,0024900119,1949-11-30,TCB vs. BOM,L,,,,0,32.0,,,,,,18.0,31.0,0.581,,,0,,,,,,82,1,BOM,0
1610612737,0024900124,1949-12-01,TCB @ AND,L,,,,0,30.0,,,,,,12.0,18.0,0.667,,,0,,,,,,72,0,AND,0
1610612737,0024900131,1949-12-03,TCB vs. BOS,W,,,,0,27.0,,,,,,33.0,46.0,0.717,,,0,,,,,,87,1,BOS,1610612738
1610612737,0024900148,1949-12-07,TCB vs. SYR,L,,,,0,28.0,,,,,,13.0,25.0,0.52,,,0,,,,,,69,1,SYR,0
1610612737,0024900167,1949-12-11,TCB vs. DN,W,,,,0,35.0,,,,,,28.0,37.0,0.757,,,0,,,,,,98,1,DN,0
1610612737,0024900171,1949-12-13,TCB @ INO,L,,,,0,20.0,,,,,,23.0,31.0,0.742,,,0,,,,,,63,0,INO,0
1610612737,0024900175,1949-12-14,TCB vs. CHS,W,,,,0,24.0,,,,,,25.0,35.0,0.714,,,0,,,,,,73,1,CHS,0
1610612737,0024900179,1949-12-15,TCB @ SHE,L,,,,0,27.0,,,,,,20.0,31.0,0.645,,,0,,,,,,74,0,SHE,0
1610612737,0024900195,1949-12-18,TCB vs. AND,L,,,,0,22.0,,,,,,25.0,41.0,0.61,,,0,,,,,,69,1,AND,0
1610612737,0024900201,1949-12-21,TCB vs. SYR,L,,,,0,26.0,,,,,,32.0,42.0,0.762,,,0,,,,,,84,1,SYR,0
1610612737,0024900221,1949-12-26,TCB vs. MNL,L,,,,0,24.0,,,,,,28.0,36.0,0.778,,,0,,,,,,76,1,MNL,0
1610612737,0024900231,1949-12-28,TCB @ FTW,L,,,,0,24.0,,,,,,27.0,33.0,0.818,,,0,,,,,,75,0,FTW,0
1610612737,0024900238,1949-12-30,TCB @ DN,W,,,,0,28.0,,,,,,29.0,43.0,0.674,,,0,,,,,,85,0,DN,0
1610612737,0024900250,1950-01-01,TCB vs. BAL,W,,,,0,28.0,,,,,,23.0,32.0,0.719,,,0,,,,,27.0,79,1,BAL,0
1610612737,0024900254,1950-01-03,TCB @ INO,L,,,,0,26.0,,,,,,24.0,33.0,0.727,,,0,,,,,,76,0,INO,0
1610612737,0024900262,1950-01-05,TCB @ SYR,L,,,,0,24.0,,,,,,25.0,40.0,0.625,,,0,,,,,,73,0,SYR,0
1610612737,0024900268,1950-01-07,TCB vs. SHE,W,,,,0,31.0,,,,,,36.0,44.0,0.818,,,0,,,,,,98,1,SHE,0
1610612737,0024900284,1950-01-11,TCB vs. AND,W,,,,0,26.0,,,,,,36.0,49.0,0.735,,,0,,,,,,88,1,AND,0
1610612737,0024900299,1950-01-15,TCB vs. WAT,W,,,,0,23.0,,,,,,38.0,57.0,0.667,,,0,,,,,,84,1,WAT,0
1610612737,0024900313,1950-01-18,TCB vs. ROC,L,,,,0,27.0,,,,,,11.0,24.0,0.458,,,0,,,,,,65,1,ROC,0
1610612737,0024900319,1950-01-19,TCB @ CHS,L,,,,0,19.0,,,,,,30.0,40.0,0.75,,,0,,,,,,68,0,CHS,0
1610612737,0024900328,1950-01-22,TCB vs. DN,W,,,,0,39.0,,,,,,33.0,50.0,0.66,,,0,,,,,,111,1,DN,0
1610612737,0024900335,1950-01-23,TCB @ AND,W,,,,0,34.0,,,,,,31.0,42.0,0.738,,,0,,,,,,99,0,AND,0
1610612737,0024900345,1950-01-25,TCB vs. WAS,L,,,,0,20.0,,,,,,22.0,36.0,0.611,,,0,,,,,,62,1,WAS,1610612764
1610612737,0024900353,1950-01-28,TCB vs. INO,W,,,,0,31.0,,,,,,35.0,48.0,0.729,,,0,,,,,,97,1,INO,0
1610612737,0024900357,1950-01-29,TCB @ WAT,W,,,,0,30.0,,,,,,25.0,39.0,0.641,,,0,,,,,,85,0,WAT,0
1610612737,0024900366,1950-01-31,TCB vs. NYK,W,,,,0,30.0,,,,,,23.0,29.0,0.793,,,0,,,,,,83,1,NYK,1610612752
1610612737,0024900368,1950-02-01,TCB vs. SYR,W,,,,0,27.0,,,,,,37.0,50.0,0.74,,,0,,,,,,91,1,SYR,0
1610612737,0024900381,1950-02-03,TCB @ PHW,L,,,,0,23.0,,,,,,26.0,41.0,0.634,,,0,,,,,,72,0,PHW,0
1610612737,0024900388,1950-02-05,TCB vs. SHE,W,,,,0,27.0,,,,,,32.0,40.0,0.8,,,0,,,,,27.0,86,1,SHE,0
1610612737,0024900398,1950-02-08,TCB vs. PHW,W,,,,0,30.0,,,,,,39.0,56.0,0.696,,,0,,,,,23.0,99,1,PHW,0
1610612737,0024900402,1950-02-09,TCB @ SHE,L,,,,0,24.0,,,,,,34.0,52.0,0.654,,,0,,,,,48.0,82,0,SHE,0
1610612737,0024900415,1950-02-12,TCB vs. INO,L,,,,0,31.0,,,,,,27.0,,,,,0,,,,,33.0,89,1,INO,0
1610612737,0024900424,1950-02-15,TCB @ WAS,W,,,,0,31.0,,,,,,23.0,32.0,0.719,,,0,,,,,,85,0,WAS,1610612764
1610612737,0024900432,1950-02-16,TCB @ SYR,L,,,,0,24.0,,,,,,26.0,34.0,0.765,,,0,,,,,,74,0,SYR,0
1610612737,0024900437,1950-02-18,TCB @ WAT,W,,,,0,39.0,100.0,0.39,,,,38.0,49.0,0.776,,,0,,,,,34.0,116,0,WAT,0
1610612737,0024900448,1950-02-19,TCB @ WAT,L,,,,0,17.0,,,,,,29.0,37.0,0.784,,,0,,,,,,63,0,WAT,0
1610612737,0024900455,1950-02-22,TCB vs. AND,L,,,,0,25.0,,,,,,31.0,41.0,0.756,,,0,,,,,,81,1,AND,0
1610612737,0024900461,1950-02-23,TCB vs. BAL,W,,,,0,24.0,,,,,,34.0,43.0,0.791,,,0,,,,,,82,1,BAL,0
1610612737,0024900469,1950-02-25,TCB vs. SHE,W,,,,0,21.0,,,,,,32.0,45.0,0.711,,,0,,,,,,74,1,SHE,0
1610612737,0024900476,1950-02-26,TCB @ MNL,L,,,,0,26.0,,,,,,14.0,27.0,0.519,,,0,,,,,,66,0,MNL,0
1610612737,0024900479,1950-02-27,TCB vs. DN,W,,,,0,44.0,,,,,,22.0,28.0,0.786,,,0,,,,,,110,1,DN,0
1610612737,0024900484,1950-03-01,TCB vs. DN,W,,,,0,39.0,,,,,,19.0,24.0,0.792,,,0,,,,,,97,1,DN,0
1610612737,0024900496,1950-03-03,TCB @ INO,W,,,,0,33.0,,,,,,30.0,40.0,0.75,,,0,,,,,,96,0,INO,0
1610612737,0024900503,1950-03-05,TCB vs. DN,W,,,,0,33.0,,,,,,25.0,36.0,0.694,,,0,,,,,,91,1,DN,0
1610612737,0024900508,1950-03-06,TCB @ AND,L,,,,0,29.0,,,,,,19.0,22.0,0.864,,,0,,,,,,77,0,AND,0
1610612737,0024900515,1950-03-08,TCB vs. AND,L,,,,0,20.0,,,,,,27.0,38.0,0.711,,,0,,,,,,67,1,AND,0
1610612737,0024900529,1950-03-11,TCB vs. SHE,W,,,,0,37.0,,,,,,23.0,34.0,0.676,,,0,,,,,,97,1,SHE,0
1610612737,0024900553,1950-03-18,TCB vs. SYR,L,,,,0,30.0,90.0,0.333,,,,28.0,38.0,0.737,,,0,,,,,30.0,88,1,SYR,0
1610612737,0024900558,1950-03-19,TCB @ WAT,L,,,,0,28.0,,,,,,21.0,27.0,0.778,,,0,,,,,,77,0,WAT,0
1610612737,0025000008,1950-11-02,TCB vs. BOS,W,,,,0,30.0,,,,,,19.0,30.0,0.633,,,0,,,,,,79,1,BOS,1610612738
1610612737,0025000011,1950-11-04,TCB vs. NYK,W,,,,0,30.0,,,,,,27.0,38.0,0.711,,,0,,,,,,87,1,NYK,1610612752
1610612737,0025000014,1950-11-05,TCB vs. NYK,W,,,,0,38.0,,,,,,22.0,33.0,0.667,,,0,,,,,,98,1,NYK,1610612752
1610612737,0025000020,1950-11-08,TCB @ FTW,L,,,,0,23.0,,,,,,33.0,37.0,0.892,,,0,,,,,,79,0,FTW,0
1610612737,0025000024,1950-11-09,TCB @ SYR,L,,,,0,24.0,,,,,,22.0,36.0,0.611,,,0,,,,,,70,0,SYR,0
1610612737,0025000027,1950-11-11,TCB @ ROC,L,,,,0,28.0,,,,,,21.0,31.0,0.677,,,0,,,,,,77,0,ROC,0
1610612737,0025000029,1950-11-12,TCB vs. ROC,W,,,,0,29.0,,,,,,24.0,40.0,0.6,,,0,,,,,,82,1,ROC,0
1610612737,0025000041,1950-11-16,TCB vs. SYR,W,,,,0,27.0,,,,,,25.0,39.0,0.641,,,0,,,,,,79,1,SYR,0
1610612737,0025000049,1950-11-18,TCB @ INO,L,,,,0,24.0,,,,,,19.0,27.0,0.704,,,0,,,,,,67,0,INO,0
1610612737,0025000051,1950-11-19,TCB vs. INO,W,,,,0,41.0,,,,,,22.0,27.0,0.815,,,0,,,,,,104,1,INO,0
1610612737,0025000058,1950-11-21,TCB vs. BAL,W,,,,0,27.0,,,,,,22.0,29.0,0.759,,,0,,,,,,76,1,BAL,0
1610612737,0025000060,1950-11-22,TCB @ WAS,L,,,,0,20.0,,,,,,20.0,31.0,0.645,,,0,,,,,,60,0,WAS,1610612764
1610612737,0025000063,1950-11-23,TCB @ BOS,L,,,,0,26.0,,,,,,26.0,36.0,0.722,,,0,,,,,,78,0,BOS,1610612738
1610612737,0025000069,1950-11-25,TCB vs. FTW,W,,,,0,29.0,,,,,,27.0,38.0,0.711,,,0,,,,,,85,1,FTW,0
1610612737,0025000079,1950-11-28,TCB vs. BAL,L,,,,0,22.0,,,,,,21.0,35.0,0.6,,,0,,,,,,65,1,BAL,0
1610612737,0025000081,1950-11-29,TCB @ MNL,L,,,,0,21.0,,,,,,24.0,35.0,0.686,,,0,,,,,,66,0,MNL,0
1610612737,0025000089,1950-12-03,TCB vs. NYK,L,,,,0,32.0,,,,,,28.0,38.0,0.737,,,0,,,,,,92,1,NYK,1610612752
1610612737,0025000099,1950-12-07,TCB vs. FTW,L,,,,0,28.0,,,,,,20.0,32.0,0.625,,,0,,,,,,76,1,FTW,0
1610612737,0025000104,1950-12-09,TCB vs. MNL,L,,,,0,25.0,,,,,,29.0,39.0,0.744,,,0,,,,,,79,1,MNL,0
1610612737,0025000106,1950-12-10,TCB @ MNL,L,,,,0,30.0,,,,,,41.0,55.0,0.745,,,0,,,,,,101,0,MNL,0
1610612737,0025000114,1950-12-12,TCB @ INO,L,,,,0,25.0,,,,,,24.0,29.0,0.828,,,0,,,,,,74,0,INO,0
1610612737,0025000117,1950-12-13,TCB @ BAL,L,,,,0,17.0,,,,,,21.0,27.0,0.778,,,0,,,,,,55,0,BAL,0
1610612737,0025000119,1950-12-14,TCB @ SYR,W,,,,0,24.0,,,,,,30.0,45.0,0.667,,,0,,,,,,78,0,SYR,0
1610612737,0025000125,1950-12-16,TCB vs. MNL,L,,,,0,22.0,,,,,,27.0,40.0,0.675,,,0,,,,,,71,1,MNL,0
1610612737,0025000126,1950-12-17,TCB @ FTW,W,,,,0,38.0,,,,,,27.0,38.0,0.711,,,0,,,,,,103,0,FTW,0
1610612737,0025000134,1950-12-20,TCB vs. SYR,W,,,,0,30.0,,,,,,26.0,32.0,0.813,,,0,,,,,,86,1,SYR,0
1610612737,0025000144,1950-12-25,TCB vs. BAL,W,,,,0,26.0,,,,,,35.0,43.0,0.814,,,0,,,,,,87,1,BAL,0
1610612737,0025000152,1950-12-28,TCB vs. WAS,W,,,,0,40.0,,,,,,17.0,29.0,0.586,,,0,,,,,,97,1,WAS,1610612764
1610612737,0025000154,1950-12-29,TCB @ INO,L,,,,0,32.0,,,,,,17.0,27.0,0.63,,,0,,,,,,81,0,INO,0
1610612737,0025000158,1950-12-31,TCB vs. FTW,W,,,,0,33.0,,,,,,44.0,31.0,1.419,,,0,,,,,31.0,110,1,FTW,0
1610612737,0025000161,1951-01-01,TCB vs. PHW,W,,,,0,38.0,,,,,,33.0,48.0,0.688,,,0,,,,,,109,1,PHW,0
1610612737,0025000167,1951-01-03,TCB vs. BOS,L,,,,0,33.0,,,,,,16.0,24.0,0.667,,,0,,,,,,82,1,BOS,1610612738
1610612737,0025000179,1951-01-07,TCB vs. INO,W,,,,0,31.0,,,,,,21.0,30.0,0.7,,,0,,,,,25.0,83,1,INO,0
1610612737,0025000186,1951-01-10,TCB vs. SYR,L,,,,0,35.0,,,,,,26.0,39.0,0.667,,,0,,,,,,96,1,SYR,0
1610612737,0025000189,1951-01-11,TCB vs. MNL,L,,,,0,35.0,,,,,,39.0,49.0,0.796,,,0,,,,,,109,1,MNL,0
1610612737,0025000197,1951-01-14,TCB @ FTW,L,,,,0,25.0,,,,,,35.0,43.0,0.814,,,0,,,,,,85,0,FTW,0
1610612737,0025000201,1951-01-16,TCB @ ROC,L,,,,0,35.0,,,,,,19.0,22.0,0.864,,,0,,,,,,89,0,ROC,0
1610612737,0025000203,1951-01-17,TCB @ BAL,L,,,,0,24.0,,,,,,22.0,32.0,0.688,,,0,,,,,,70,0,BAL,0
1610612737,0025000205,1951-01-18,TCB @ BOS,L,,,,0,30.0,,,,,,25.0,31.0,0.806,,,0,,,,,,85,0,BOS,1610612738
1610612737,0025000209,1951-01-20,TCB vs. BOS,W,,,,0,29.0,,,,,,33.0,47.0,0.702,,,0,,,,,,91,1,BOS,1610612738
1610612737,0025000215,1951-01-21,TCB @ MNL,L,,,,0,26.0,,,,,,30.0,39.0,0.769,,,0,,,,,,82,0,MNL,0
1610612737,0025000219,1951-01-23,TCB @ PHW,L,,,,0,27.0,,,,,,23.0,33.0,0.697,,,0,,,,,,77,0,PHW,0
1610612737,0025000220,1951-01-24,TCB @ NYK,L,,,,0,29.0,95.0,0.305,,,,27.0,35.0,0.771,,,0,21.0,,,,36.0,85,0,NYK,1610612752
1610612737,0025000223,1951-01-25,TCB @ SYR,L,,,,0,31.0,,,,,,25.0,39.0,0.641,,,0,,,,,,87,0,SYR,0
1610612737,0025000227,1951-01-27,TCB vs. PHW,L,,,,0,33.0,,,,,,20.0,31.0,0.645,,,0,,,,,,86,1,PHW,0
1610612737,0025000233,1951-01-29,TCB @ INO,L,,,,0,32.0,,,,,,21.0,28.0,0.75,,,0,,,,,,85,0,INO,0
1610612737,0025000237,1951-01-31,TCB @ MNL,L,,,,0,30.0,,,,,,18.0,23.0,0.783,,,0,,,,,,78,0,MNL,0
1610612737,0025000240,1951-02-01,TCB vs. FTW,W,,,,0,32.0,,,,,,45.0,55.0,0.818,,,0,,,,,,109,1,FTW,0
1610612737,0025000250,1951-02-04,TCB vs. ROC,W,,,,0,32.0,,,,,,20.0,24.0,0.833,,,0,,,,,,84,1,ROC,0
1610612737,0025000254,1951-02-06,TCB @ PHW,L,,,,0,30.0,,,,,,17.0,27.0,0.63,,,0,,,,,,77,0,PHW,0
1610612737,0025000260,1951-02-08,TCB @ BOS,L,,,,0,26.0,,,,,,18.0,26.0,0.692,,,0,,,,,,70,0,BOS,1610612738
1610612737,0025000262,1951-02-10,TCB @ ROC,L,,,,0,33.0,,,,,,24.0,26.0,0.923,,,0,,,,,,90,0,ROC,0
1610612737,0025000269,1951-02-11,TCB vs. PHW,W,,,,0,25.0,,,,,,26.0,40.0,0.65,,,0,,,,,,76,1,PHW,0
1610612737,0025000273,1951-02-14,TCB vs. INO,W,,,,0,36.0,,,,,,26.0,33.0,0.788,,,0,,,,,,98,1,INO,0
1610612737,0025000285,1951-02-18,TCB vs. ROC,W,,,,0,30.0,,,,,,29.0,42.0,0.69,,,0,,,,,,89,1,ROC,0
1610612737,0025000291,1951-02-20,TCB @ PHW,L,,,,0,25.0,,,,,,19.0,30.0,0.633,,,0,,,,,,69,0,PHW,0
1610612737,0025000295,1951-02-22,TCB @ NYK,L,,,,0,34.0,,,,,,22.0,35.0,0.629,,,0,,,,,,90,0,NYK,1610612752
1610612737,0025000298,1951-02-24,TCB @ ROC,L,,,,0,34.0,,,,,,21.0,26.0,0.808,,,0,,,,,,89,0,ROC,0
1610612737,0025000305,1951-02-25,TCB vs. ROC,L,,,,0,24.0,,,,,,30.0,40.0,0.75,,,0,,,,,,78,1,ROC,0
1610612737,0025000308,1951-02-27,TCB @ MNL,L,,,,0,27.0,,,,,,23.0,26.0,0.885,,,0,,,,,,77,0,MNL,0
1610612737,0025000311,1951-02-28,TCB vs. BAL,W,,,,0,33.0,,,,,,34.0,46.0,0.739,,,0,,,,,,100,1,BAL,0
1610612737,0025000316,1951-03-03,TCB vs. MNL,L,,,,0,30.0,,,,,,28.0,38.0,0.737,,,0,,,,,,88,1,MNL,0
1610612737,0025000323,1951-03-04,TCB vs. INO,W,,,,0,35.0,,,,,,17.0,22.0,0.773,,,0,,,,,,87,1,INO,0
1610612737,0025000324,1951-03-06,TCB vs. FTW,W,,,,0,27.0,,,,,,34.0,48.0,0.708,,,0,,,,,,88,1,FTW,0
1610612737,0025000339,1951-03-11,TCB @ FTW,L,,,,0,28.0,,,,,,31.0,39.0,0.795,,,0,,,,,,87,0,FTW,0
1610612737,0025000343,1951-03-14,TCB vs. NYK,L,,,,0,28.0,,,,,,35.0,45.0,0.778,,,0,,,,,,91,1,NYK,1610612752
1610612737,0025000349,1951-03-17,TCB vs. MNL,L,,,,0,30.0,,,,,,31.0,39.0,0.795,,,0,,,,,,91,1,MNL,0
1610612737,0025000354,1951-03-18,TCB @ FTW,L,,,,0,25.0,,,,,,32.0,45.0,0.711,,,0,,,,,,82,0,FTW,0
1610612737,0025100013,1951-11-03,MIH vs. NYK,L,,,,0,24.0,,,,,,18.0,,,,,0,,,,,22.0,66,1,NYK,1610612752
1610612737,0025100019,1951-11-06,MIH vs. FTW,W,,,,0,18.0,,,,,,29.0,,,,,0,,,,,30.0,65,1,FTW,0
1610612737,0025100029,1951-11-11,MIH @ FTW,L,,,,0,22.0,,,,,,15.0,,,,,0,,,,,30.0,59,0,FTW,0
