Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,HOME,OPP,OPP_ID
1610612738,0024600002,1946-11-02,BOS @ PRO,L,,,,0,21.0,,,,,,11.0,,,,,0,,,,,,53,0,PRO,0
1610612738,0024600008,1946-11-05,BOS vs. CHS,L,,,,0,23.0,,,,,,9.0,,,,,0,,,,,,55,1,CHS,0
1610612738,0024600017,1946-11-09,BOS @ DEF,L,,,,0,15.0,,,,,,16.0,,,,,0,,,,,,46,0,DEF,0
1610612738,0024600022,1946-11-13,BOS @ CHS,L,,,,0,22.0,,,,,,17.0,,,,,0,,,,,15.0,61,0,CHS,0
1610612738,0024600024,1946-11-14,BOS @ BOM,L,,,,0,24.0,,,,,,14.0,,,,,0,,,,,,62,0,BOM,0
1610612738,0024600030,1946-11-16,BOS vs. HUS,W,,,,0,18.0,,,,,,17.0,,,,,0,,,,,,53,1,HUS,0
1610612738,0024600041,1946-11-21,BOS vs. BOM,L,,,,0,22.0,,,,,,9.0,,,,,0,,,,,11.0,53,1,BOM,0
1610612738,0024600042,1946-11-22,BOS @ HUS,L,,,,0,29.0,,,,,,24.0,,,,,0,,,,,,82,0,HUS,0
1610612738,0024600046,1946-11-23,BOS @ DEF,L,,,,0,18.0,,,,,,10.0,,,,,0,,,,,,46,0,DEF,0
1610612738,0024600049,1946-11-25,BOS vs. PRO,L,,,,0,24.0,,,,,,11.0,,,,,0,,,,,,59,1,PRO,0
1610612738,0024600052,1946-11-26,BOS @ PHW,L,,,,0,20.0,,,,,,14.0,,,,,0,,,,,,54,0,PHW,0
1610612738,0024600059,1946-11-28,BOS vs. PIT,W,,,,0,22.0,,,,,,15.0,,,,,0,,,,,,59,1,PIT,0
1610612738,0024600066,1946-12-01,BOS @ CHS,L,,,,0,21.0,,,,,,14.0,,,,,0,,,,,21.0,56,0,CHS,0
1610612738,0024600068,1946-12-02,BOS @ PIT,W,,,,0,17.0,,,,,,12.0,21.0,0.571,,,0,,,,,,46,0,PIT,0
1610612738,0024600074,1946-12-05,BOS vs. DEF,L,,,,0,24.0,,,,,,13.0,,,,,0,,,,,,61,1,DEF,0
1610612738,0024600078,1946-12-07,BOS vs. NYK,L,,,,0,25.0,,,,,,15.0,,,,,0,,,,,,65,1,NYK,1610612752
1610612738,0024600083,1946-12-08,BOS @ NYK,L,,,,0,18.0,,,,,,8.0,,,,,0,,,,,14.0,44,0,NYK,1610612752
1610612738,0024600091,1946-12-12,BOS vs. DEF,W,,,,0,29.0,,,,,,15.0,,,,,0,,,,,,73,1,DEF,0
1610612738,0024600095,1946-12-14,BOS vs. PHW,W,,,,0,33.0,,,,,,11.0,,,,,0,,,,,,77,1,PHW,0
1610612738,0024600106,1946-12-19,BOS vs. BOM,L,,,,0,28.0,,,,,,18.0,,,,,0,,,,,25.0,74,1,BOM,0
1610612738,0024600113,1946-12-22,BOS @ BOM,L,,,,0,20.0,81.0,0.247,,,,13.0,22.0,0.591,,,0,,,,,27.0,53,0,BOM,0
1610612738,0024600114,1946-12-23,BOS @ PIT,L,,,,0,20.0,,,,,,14.0,26.0,0.538,,,0,,,,,21.0,54,0,PIT,0
1610612738,0024600119,1946-12-27,BOS vs. PHW,L,,,,0,26.0,,,,,,8.0,,,,,0,,,,,,60,1,PHW,0
1610612738,0024600120,1946-12-28,BOS @ PRO,L,,,,0,26.0,,,,,,16.0,22.0,0.727,,,0,,,,,27.0,68,0,PRO,0
